good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Девочка плачет.,Девочка плачет небо.,Девочка,Девочка,небо,intransitive_verb_misuse     
Девочка бежит.,Девочка бежит музыку.,Девочка,Девочка,музыку,intransitive_verb_misuse     
Он спит.,Он спит болезнь.,Он,Он,болезнь,intransitive_verb_misuse     
Собака растёт.,Собака растёт болезнь.,Собака,Собака,болезнь,intransitive_verb_misuse     
Она спит.,Она спит день.,Она,Она,день,intransitive_verb_misuse     
Бабушка спит.,Бабушка спит дерево.,Бабушка,Бабушка,дерево,intransitive_verb_misuse     
Он играют.,Он играют проект.,Он,Он,проект,intransitive_verb_misuse     
Мама работает.,Мама работает шутку.,Мама,Мама,шутку,intransitive_verb_misuse     
Птица смеётся.,Птица смеётся день.,Птица,Птица,день,intransitive_verb_misuse     
Они плачет.,Они плачет подушку.,Они,Они,подушку,intransitive_verb_misuse     
Собака умирает.,Собака умирает день.,Собака,Собака,день,intransitive_verb_misuse     
Он играют.,Он играют день.,Он,Он,день,intransitive_verb_misuse     
Она плачет.,Она плачет болезнь.,Она,Она,болезнь,intransitive_verb_misuse     
Девочка растёт.,Девочка растёт дерево.,Девочка,Девочка,дерево,intransitive_verb_misuse     
Мальчик плачет.,Мальчик плачет небо.,Мальчик,Мальчик,небо,intransitive_verb_misuse     
Он отдыхает.,Он отдыхает шутку.,Он,Он,шутку,intransitive_verb_misuse     
Мама бежит.,Мама бежит шутку.,Мама,Мама,шутку,intransitive_verb_misuse     
Собака спит.,Собака спит проект.,Собака,Собака,проект,intransitive_verb_misuse     
Собака плачет.,Собака плачет проект.,Собака,Собака,проект,intransitive_verb_misuse     
Девочка отдыхает.,Девочка отдыхает шутку.,Девочка,Девочка,шутку,intransitive_verb_misuse     
Птица плачет.,Птица плачет подушку.,Птица,Птица,подушку,intransitive_verb_misuse     
Бабушка плачет.,Бабушка плачет небо.,Бабушка,Бабушка,небо,intransitive_verb_misuse     
Девочка работает.,Девочка работает дорогу.,Девочка,Девочка,дорогу,intransitive_verb_misuse     
Он плачет.,Он плачет болезнь.,Он,Он,болезнь,intransitive_verb_misuse     
Он растёт.,Он растёт день.,Он,Он,день,intransitive_verb_misuse     
Мальчик работает.,Мальчик работает проект.,Мальчик,Мальчик,проект,intransitive_verb_misuse     
Он отдыхает.,Он отдыхает проект.,Он,Он,проект,intransitive_verb_misuse     
Собака работает.,Собака работает дорогу.,Собака,Собака,дорогу,intransitive_verb_misuse     
Она отдыхает.,Она отдыхает день.,Она,Она,день,intransitive_verb_misuse     
Мальчик бежит.,Мальчик бежит песню.,Мальчик,Мальчик,песню,intransitive_verb_misuse     
Собака спит.,Собака спит дорогу.,Собака,Собака,дорогу,intransitive_verb_misuse     
Он плачет.,Он плачет дерево.,Он,Он,дерево,intransitive_verb_misuse     
Они отдыхает.,Они отдыхает болезнь.,Они,Они,болезнь,intransitive_verb_misuse     
Собака бежит.,Собака бежит музыку.,Собака,Собака,музыку,intransitive_verb_misuse     
Ребёнок играют.,Ребёнок играют дерево.,Ребёнок,Ребёнок,дерево,intransitive_verb_misuse     
Она работает.,Она работает шутку.,Она,Она,шутку,intransitive_verb_misuse     
Девочка бежит.,Девочка бежит музыку.,Девочка,Девочка,музыку,intransitive_verb_misuse     
Птица растёт.,Птица растёт подушку.,Птица,Птица,подушку,intransitive_verb_misuse     
Он спит.,Он спит дерево.,Он,Он,дерево,intransitive_verb_misuse     
Птица играют.,Птица играют день.,Птица,Птица,день,intransitive_verb_misuse     
Девочка спит.,Девочка спит небо.,Девочка,Девочка,небо,intransitive_verb_misuse     
Они играют.,Они играют болезнь.,Они,Они,болезнь,intransitive_verb_misuse     
Птица спит.,Птица спит небо.,Птица,Птица,небо,intransitive_verb_misuse     
Он работает.,Он работает небо.,Он,Он,небо,intransitive_verb_misuse     
Мальчик играют.,Мальчик играют день.,Мальчик,Мальчик,день,intransitive_verb_misuse     
Она плачет.,Она плачет дорогу.,Она,Она,дорогу,intransitive_verb_misuse     
Девочка спит.,Девочка спит проект.,Девочка,Девочка,проект,intransitive_verb_misuse     
Ребёнок растёт.,Ребёнок растёт подушку.,Ребёнок,Ребёнок,подушку,intransitive_verb_misuse     
Она умирает.,Она умирает подушку.,Она,Она,подушку,intransitive_verb_misuse     
Она играют.,Она играют шутку.,Она,Она,шутку,intransitive_verb_misuse     
Она отдыхает.,Она отдыхает музыку.,Она,Она,музыку,intransitive_verb_misuse     
Она бежит.,Она бежит день.,Она,Она,день,intransitive_verb_misuse     
Ребёнок работает.,Ребёнок работает песню.,Ребёнок,Ребёнок,песню,intransitive_verb_misuse     
Птица растёт.,Птица растёт проект.,Птица,Птица,проект,intransitive_verb_misuse     
Бабушка играют.,Бабушка играют подушку.,Бабушка,Бабушка,подушку,intransitive_verb_misuse     
Собака растёт.,Собака растёт шутку.,Собака,Собака,шутку,intransitive_verb_misuse     
Мальчик работает.,Мальчик работает дорогу.,Мальчик,Мальчик,дорогу,intransitive_verb_misuse     
Девочка умирает.,Девочка умирает шутку.,Девочка,Девочка,шутку,intransitive_verb_misuse     
Девочка плачет.,Девочка плачет дорогу.,Девочка,Девочка,дорогу,intransitive_verb_misuse     
Они растёт.,Они растёт шутку.,Они,Они,шутку,intransitive_verb_misuse     
Мама играют.,Мама играют песню.,Мама,Мама,песню,intransitive_verb_misuse     
Птица летит.,Птица летит проект.,Птица,Птица,проект,intransitive_verb_misuse     
Бабушка летит.,Бабушка летит проект.,Бабушка,Бабушка,проект,intransitive_verb_misuse     
Девочка спит.,Девочка спит песню.,Девочка,Девочка,песню,intransitive_verb_misuse     
Собака умирает.,Собака умирает музыку.,Собака,Собака,музыку,intransitive_verb_misuse     
Мальчик работает.,Мальчик работает дорогу.,Мальчик,Мальчик,дорогу,intransitive_verb_misuse     
Они плачет.,Они плачет музыку.,Они,Они,музыку,intransitive_verb_misuse     
Мальчик растёт.,Мальчик растёт дерево.,Мальчик,Мальчик,дерево,intransitive_verb_misuse     
Он работает.,Он работает дерево.,Он,Он,дерево,intransitive_verb_misuse     
Мальчик бежит.,Мальчик бежит дерево.,Мальчик,Мальчик,дерево,intransitive_verb_misuse     
Бабушка работает.,Бабушка работает день.,Бабушка,Бабушка,день,intransitive_verb_misuse     
Они работает.,Они работает проект.,Они,Они,проект,intransitive_verb_misuse     
Ребёнок играют.,Ребёнок играют музыку.,Ребёнок,Ребёнок,музыку,intransitive_verb_misuse     
Ребёнок играют.,Ребёнок играют болезнь.,Ребёнок,Ребёнок,болезнь,intransitive_verb_misuse     
Мальчик бежит.,Мальчик бежит проект.,Мальчик,Мальчик,проект,intransitive_verb_misuse     
Мальчик смеётся.,Мальчик смеётся дерево.,Мальчик,Мальчик,дерево,intransitive_verb_misuse     
Птица спит.,Птица спит проект.,Птица,Птица,проект,intransitive_verb_misuse     
Бабушка работает.,Бабушка работает проект.,Бабушка,Бабушка,проект,intransitive_verb_misuse     
Она летит.,Она летит музыку.,Она,Она,музыку,intransitive_verb_misuse     
Девочка растёт.,Девочка растёт небо.,Девочка,Девочка,небо,intransitive_verb_misuse     
Мама отдыхает.,Мама отдыхает болезнь.,Мама,Мама,болезнь,intransitive_verb_misuse     
Он играют.,Он играют шутку.,Он,Он,шутку,intransitive_verb_misuse     
Бабушка растёт.,Бабушка растёт проект.,Бабушка,Бабушка,проект,intransitive_verb_misuse     
Он спит.,Он спит дерево.,Он,Он,дерево,intransitive_verb_misuse     
Мама смеётся.,Мама смеётся песню.,Мама,Мама,песню,intransitive_verb_misuse     
Бабушка играют.,Бабушка играют дорогу.,Бабушка,Бабушка,дорогу,intransitive_verb_misuse     
Они смеётся.,Они смеётся музыку.,Они,Они,музыку,intransitive_verb_misuse     
Мама плачет.,Мама плачет шутку.,Мама,Мама,шутку,intransitive_verb_misuse     
Она плачет.,Она плачет дерево.,Она,Она,дерево,intransitive_verb_misuse     
Бабушка смеётся.,Бабушка смеётся подушку.,Бабушка,Бабушка,подушку,intransitive_verb_misuse     
Он бежит.,Он бежит день.,Он,Он,день,intransitive_verb_misuse     
Они отдыхает.,Они отдыхает песню.,Они,Они,песню,intransitive_verb_misuse     
Ребёнок летит.,Ребёнок летит небо.,Ребёнок,Ребёнок,небо,intransitive_verb_misuse     
Бабушка спит.,Бабушка спит день.,Бабушка,Бабушка,день,intransitive_verb_misuse     
Мальчик растёт.,Мальчик растёт болезнь.,Мальчик,Мальчик,болезнь,intransitive_verb_misuse     
Она смеётся.,Она смеётся подушку.,Она,Она,подушку,intransitive_verb_misuse     
Девочка работает.,Девочка работает дерево.,Девочка,Девочка,дерево,intransitive_verb_misuse     
Ребёнок спит.,Ребёнок спит подушку.,Ребёнок,Ребёнок,подушку,intransitive_verb_misuse     
Собака умирает.,Собака умирает шутку.,Собака,Собака,шутку,intransitive_verb_misuse     
Она плачет.,Она плачет музыку.,Она,Она,музыку,intransitive_verb_misuse     
Собака играют.,Собака играют болезнь.,Собака,Собака,болезнь,intransitive_verb_misuse     
Мальчик спит.,Мальчик спит день.,Мальчик,Мальчик,день,intransitive_verb_misuse     
Девочка плачет.,Девочка плачет музыку.,Девочка,Девочка,музыку,intransitive_verb_misuse     
Птица бежит.,Птица бежит подушку.,Птица,Птица,подушку,intransitive_verb_misuse     
Она бежит.,Она бежит подушку.,Она,Она,подушку,intransitive_verb_misuse     
Девочка смеётся.,Девочка смеётся дорогу.,Девочка,Девочка,дорогу,intransitive_verb_misuse     
Мама плачет.,Мама плачет небо.,Мама,Мама,небо,intransitive_verb_misuse     
Они умирает.,Они умирает дорогу.,Они,Они,дорогу,intransitive_verb_misuse     
Мама умирает.,Мама умирает дерево.,Мама,Мама,дерево,intransitive_verb_misuse     
Мама спит.,Мама спит шутку.,Мама,Мама,шутку,intransitive_verb_misuse     
Птица летит.,Птица летит музыку.,Птица,Птица,музыку,intransitive_verb_misuse     
Она бежит.,Она бежит небо.,Она,Она,небо,intransitive_verb_misuse     
Они умирает.,Они умирает дерево.,Они,Они,дерево,intransitive_verb_misuse     
Бабушка спит.,Бабушка спит дорогу.,Бабушка,Бабушка,дорогу,intransitive_verb_misuse     
Ребёнок спит.,Ребёнок спит болезнь.,Ребёнок,Ребёнок,болезнь,intransitive_verb_misuse     
Мальчик отдыхает.,Мальчик отдыхает дорогу.,Мальчик,Мальчик,дорогу,intransitive_verb_misuse     
Он растёт.,Он растёт подушку.,Он,Он,подушку,intransitive_verb_misuse     
Он бежит.,Он бежит болезнь.,Он,Он,болезнь,intransitive_verb_misuse     
Собака играют.,Собака играют проект.,Собака,Собака,проект,intransitive_verb_misuse     
Он отдыхает.,Он отдыхает песню.,Он,Он,песню,intransitive_verb_misuse     
Мальчик растёт.,Мальчик растёт день.,Мальчик,Мальчик,день,intransitive_verb_misuse     
Ребёнок играют.,Ребёнок играют болезнь.,Ребёнок,Ребёнок,болезнь,intransitive_verb_misuse     
Они плачет.,Они плачет дерево.,Они,Они,дерево,intransitive_verb_misuse     
Ребёнок спит.,Ребёнок спит день.,Ребёнок,Ребёнок,день,intransitive_verb_misuse     
Мальчик смеётся.,Мальчик смеётся музыку.,Мальчик,Мальчик,музыку,intransitive_verb_misuse     
Птица растёт.,Птица растёт день.,Птица,Птица,день,intransitive_verb_misuse     
Они растёт.,Они растёт небо.,Они,Они,небо,intransitive_verb_misuse     
Он бежит.,Он бежит болезнь.,Он,Он,болезнь,intransitive_verb_misuse     
Девочка играют.,Девочка играют музыку.,Девочка,Девочка,музыку,intransitive_verb_misuse     
Собака плачет.,Собака плачет музыку.,Собака,Собака,музыку,intransitive_verb_misuse     
Они плачет.,Они плачет проект.,Они,Они,проект,intransitive_verb_misuse     
Он летит.,Он летит песню.,Он,Он,песню,intransitive_verb_misuse     
Бабушка плачет.,Бабушка плачет песню.,Бабушка,Бабушка,песню,intransitive_verb_misuse     
Мальчик бежит.,Мальчик бежит дорогу.,Мальчик,Мальчик,дорогу,intransitive_verb_misuse     
Мальчик бежит.,Мальчик бежит болезнь.,Мальчик,Мальчик,болезнь,intransitive_verb_misuse     
Собака играют.,Собака играют подушку.,Собака,Собака,подушку,intransitive_verb_misuse     
Ребёнок растёт.,Ребёнок растёт музыку.,Ребёнок,Ребёнок,музыку,intransitive_verb_misuse     
Девочка плачет.,Девочка плачет дерево.,Девочка,Девочка,дерево,intransitive_verb_misuse     
Бабушка летит.,Бабушка летит болезнь.,Бабушка,Бабушка,болезнь,intransitive_verb_misuse     
Мальчик играют.,Мальчик играют дерево.,Мальчик,Мальчик,дерево,intransitive_verb_misuse     
Она плачет.,Она плачет проект.,Она,Она,проект,intransitive_verb_misuse     
Птица отдыхает.,Птица отдыхает дорогу.,Птица,Птица,дорогу,intransitive_verb_misuse     
Бабушка плачет.,Бабушка плачет дерево.,Бабушка,Бабушка,дерево,intransitive_verb_misuse     
Он растёт.,Он растёт день.,Он,Он,день,intransitive_verb_misuse     
Птица умирает.,Птица умирает проект.,Птица,Птица,проект,intransitive_verb_misuse     
Мальчик спит.,Мальчик спит день.,Мальчик,Мальчик,день,intransitive_verb_misuse     
Ребёнок играют.,Ребёнок играют шутку.,Ребёнок,Ребёнок,шутку,intransitive_verb_misuse     
Мальчик спит.,Мальчик спит небо.,Мальчик,Мальчик,небо,intransitive_verb_misuse     
Птица отдыхает.,Птица отдыхает болезнь.,Птица,Птица,болезнь,intransitive_verb_misuse     
Он умирает.,Он умирает небо.,Он,Он,небо,intransitive_verb_misuse     
Ребёнок спит.,Ребёнок спит дорогу.,Ребёнок,Ребёнок,дорогу,intransitive_verb_misuse     
Мама плачет.,Мама плачет дорогу.,Мама,Мама,дорогу,intransitive_verb_misuse     
Бабушка летит.,Бабушка летит болезнь.,Бабушка,Бабушка,болезнь,intransitive_verb_misuse     
Девочка летит.,Девочка летит небо.,Девочка,Девочка,небо,intransitive_verb_misuse     
Он плачет.,Он плачет небо.,Он,Он,небо,intransitive_verb_misuse     
Бабушка спит.,Бабушка спит песню.,Бабушка,Бабушка,песню,intransitive_verb_misuse     
Птица отдыхает.,Птица отдыхает болезнь.,Птица,Птица,болезнь,intransitive_verb_misuse     
Бабушка бежит.,Бабушка бежит небо.,Бабушка,Бабушка,небо,intransitive_verb_misuse     
Птица смеётся.,Птица смеётся небо.,Птица,Птица,небо,intransitive_verb_misuse     
Мама бежит.,Мама бежит дорогу.,Мама,Мама,дорогу,intransitive_verb_misuse     
Она спит.,Она спит небо.,Она,Она,небо,intransitive_verb_misuse     
Мальчик играют.,Мальчик играют музыку.,Мальчик,Мальчик,музыку,intransitive_verb_misuse     
Ребёнок играют.,Ребёнок играют проект.,Ребёнок,Ребёнок,проект,intransitive_verb_misuse     
Она умирает.,Она умирает проект.,Она,Она,проект,intransitive_verb_misuse     
Мама растёт.,Мама растёт шутку.,Мама,Мама,шутку,intransitive_verb_misuse     
Ребёнок смеётся.,Ребёнок смеётся небо.,Ребёнок,Ребёнок,небо,intransitive_verb_misuse     
Собака спит.,Собака спит небо.,Собака,Собака,небо,intransitive_verb_misuse     
Бабушка бежит.,Бабушка бежит проект.,Бабушка,Бабушка,проект,intransitive_verb_misuse     
Собака летит.,Собака летит день.,Собака,Собака,день,intransitive_verb_misuse     
Девочка играют.,Девочка играют шутку.,Девочка,Девочка,шутку,intransitive_verb_misuse     
Они отдыхает.,Они отдыхает музыку.,Они,Они,музыку,intransitive_verb_misuse     
Они умирает.,Они умирает дерево.,Они,Они,дерево,intransitive_verb_misuse     
Мальчик растёт.,Мальчик растёт музыку.,Мальчик,Мальчик,музыку,intransitive_verb_misuse     
Собака бежит.,Собака бежит песню.,Собака,Собака,песню,intransitive_verb_misuse     
Бабушка работает.,Бабушка работает дорогу.,Бабушка,Бабушка,дорогу,intransitive_verb_misuse     
Птица играют.,Птица играют дерево.,Птица,Птица,дерево,intransitive_verb_misuse     
Ребёнок растёт.,Ребёнок растёт дорогу.,Ребёнок,Ребёнок,дорогу,intransitive_verb_misuse     
Мама летит.,Мама летит дерево.,Мама,Мама,дерево,intransitive_verb_misuse     
Она отдыхает.,Она отдыхает подушку.,Она,Она,подушку,intransitive_verb_misuse     
Они бежит.,Они бежит подушку.,Они,Они,подушку,intransitive_verb_misuse     
Собака смеётся.,Собака смеётся шутку.,Собака,Собака,шутку,intransitive_verb_misuse     
Собака смеётся.,Собака смеётся подушку.,Собака,Собака,подушку,intransitive_verb_misuse     
Ребёнок летит.,Ребёнок летит небо.,Ребёнок,Ребёнок,небо,intransitive_verb_misuse     
Девочка бежит.,Девочка бежит дорогу.,Девочка,Девочка,дорогу,intransitive_verb_misuse     
Мама работает.,Мама работает день.,Мама,Мама,день,intransitive_verb_misuse     
Мама умирает.,Мама умирает проект.,Мама,Мама,проект,intransitive_verb_misuse     
Он бежит.,Он бежит шутку.,Он,Он,шутку,intransitive_verb_misuse     
Мама работает.,Мама работает дорогу.,Мама,Мама,дорогу,intransitive_verb_misuse     
Птица бежит.,Птица бежит дерево.,Птица,Птица,дерево,intransitive_verb_misuse     
Птица отдыхает.,Птица отдыхает музыку.,Птица,Птица,музыку,intransitive_verb_misuse     
Бабушка умирает.,Бабушка умирает дорогу.,Бабушка,Бабушка,дорогу,intransitive_verb_misuse     
Бабушка спит.,Бабушка спит дорогу.,Бабушка,Бабушка,дорогу,intransitive_verb_misuse     
Мама играют.,Мама играют подушку.,Мама,Мама,подушку,intransitive_verb_misuse     
Бабушка отдыхает.,Бабушка отдыхает музыку.,Бабушка,Бабушка,музыку,intransitive_verb_misuse     
Ребёнок плачет.,Ребёнок плачет проект.,Ребёнок,Ребёнок,проект,intransitive_verb_misuse     
Птица растёт.,Птица растёт песню.,Птица,Птица,песню,intransitive_verb_misuse     
Собака смеётся.,Собака смеётся дорогу.,Собака,Собака,дорогу,intransitive_verb_misuse     
Мальчик плачет.,Мальчик плачет песню.,Мальчик,Мальчик,песню,intransitive_verb_misuse     
Девочка летит.,Девочка летит болезнь.,Девочка,Девочка,болезнь,intransitive_verb_misuse     
Девочка спит.,Девочка спит шутку.,Девочка,Девочка,шутку,intransitive_verb_misuse     
Бабушка спит.,Бабушка спит песню.,Бабушка,Бабушка,песню,intransitive_verb_misuse     
Птица смеётся.,Птица смеётся проект.,Птица,Птица,проект,intransitive_verb_misuse     
Бабушка бежит.,Бабушка бежит дерево.,Бабушка,Бабушка,дерево,intransitive_verb_misuse     
Он летит.,Он летит небо.,Он,Он,небо,intransitive_verb_misuse     
Собака умирает.,Собака умирает дерево.,Собака,Собака,дерево,intransitive_verb_misuse     
Мальчик плачет.,Мальчик плачет проект.,Мальчик,Мальчик,проект,intransitive_verb_misuse     
Собака работает.,Собака работает небо.,Собака,Собака,небо,intransitive_verb_misuse     
Они плачет.,Они плачет проект.,Они,Они,проект,intransitive_verb_misuse     
Бабушка отдыхает.,Бабушка отдыхает проект.,Бабушка,Бабушка,проект,intransitive_verb_misuse     
Ребёнок отдыхает.,Ребёнок отдыхает дорогу.,Ребёнок,Ребёнок,дорогу,intransitive_verb_misuse     
Птица бежит.,Птица бежит подушку.,Птица,Птица,подушку,intransitive_verb_misuse     
Мальчик спит.,Мальчик спит дерево.,Мальчик,Мальчик,дерево,intransitive_verb_misuse     
Девочка играют.,Девочка играют музыку.,Девочка,Девочка,музыку,intransitive_verb_misuse     
Он смеётся.,Он смеётся проект.,Он,Он,проект,intransitive_verb_misuse     
Она летит.,Она летит болезнь.,Она,Она,болезнь,intransitive_verb_misuse     
Ребёнок растёт.,Ребёнок растёт подушку.,Ребёнок,Ребёнок,подушку,intransitive_verb_misuse     
Мальчик плачет.,Мальчик плачет болезнь.,Мальчик,Мальчик,болезнь,intransitive_verb_misuse     
Собака летит.,Собака летит подушку.,Собака,Собака,подушку,intransitive_verb_misuse     
Она плачет.,Она плачет болезнь.,Она,Она,болезнь,intransitive_verb_misuse     
Мальчик растёт.,Мальчик растёт болезнь.,Мальчик,Мальчик,болезнь,intransitive_verb_misuse     
Бабушка спит.,Бабушка спит дорогу.,Бабушка,Бабушка,дорогу,intransitive_verb_misuse     
Они играют.,Они играют подушку.,Они,Они,подушку,intransitive_verb_misuse     
Они работает.,Они работает дорогу.,Они,Они,дорогу,intransitive_verb_misuse     
Она смеётся.,Она смеётся болезнь.,Она,Она,болезнь,intransitive_verb_misuse     
Девочка летит.,Девочка летит музыку.,Девочка,Девочка,музыку,intransitive_verb_misuse     
Бабушка летит.,Бабушка летит дорогу.,Бабушка,Бабушка,дорогу,intransitive_verb_misuse     
Мама отдыхает.,Мама отдыхает песню.,Мама,Мама,песню,intransitive_verb_misuse     
Он играют.,Он играют музыку.,Он,Он,музыку,intransitive_verb_misuse     
Ребёнок растёт.,Ребёнок растёт дерево.,Ребёнок,Ребёнок,дерево,intransitive_verb_misuse     
Они умирает.,Они умирает музыку.,Они,Они,музыку,intransitive_verb_misuse     
Птица работает.,Птица работает дорогу.,Птица,Птица,дорогу,intransitive_verb_misuse     
Собака спит.,Собака спит шутку.,Собака,Собака,шутку,intransitive_verb_misuse     
Собака плачет.,Собака плачет проект.,Собака,Собака,проект,intransitive_verb_misuse     
Птица летит.,Птица летит дорогу.,Птица,Птица,дорогу,intransitive_verb_misuse     
Он летит.,Он летит песню.,Он,Он,песню,intransitive_verb_misuse     
Он спит.,Он спит песню.,Он,Он,песню,intransitive_verb_misuse     
Собака плачет.,Собака плачет день.,Собака,Собака,день,intransitive_verb_misuse     
Птица плачет.,Птица плачет музыку.,Птица,Птица,музыку,intransitive_verb_misuse     
Он отдыхает.,Он отдыхает музыку.,Он,Он,музыку,intransitive_verb_misuse     
Мама работает.,Мама работает дерево.,Мама,Мама,дерево,intransitive_verb_misuse     
Девочка летит.,Девочка летит небо.,Девочка,Девочка,небо,intransitive_verb_misuse     
Мама растёт.,Мама растёт дерево.,Мама,Мама,дерево,intransitive_verb_misuse     
Он играют.,Он играют небо.,Он,Он,небо,intransitive_verb_misuse     
Она играют.,Она играют болезнь.,Она,Она,болезнь,intransitive_verb_misuse     
Птица играют.,Птица играют небо.,Птица,Птица,небо,intransitive_verb_misuse     
Бабушка работает.,Бабушка работает день.,Бабушка,Бабушка,день,intransitive_verb_misuse     
Бабушка растёт.,Бабушка растёт музыку.,Бабушка,Бабушка,музыку,intransitive_verb_misuse     
Мальчик играют.,Мальчик играют небо.,Мальчик,Мальчик,небо,intransitive_verb_misuse     
Птица растёт.,Птица растёт небо.,Птица,Птица,небо,intransitive_verb_misuse     
Мальчик работает.,Мальчик работает шутку.,Мальчик,Мальчик,шутку,intransitive_verb_misuse     
Ребёнок отдыхает.,Ребёнок отдыхает дерево.,Ребёнок,Ребёнок,дерево,intransitive_verb_misuse     
Собака отдыхает.,Собака отдыхает дерево.,Собака,Собака,дерево,intransitive_verb_misuse     
Собака умирает.,Собака умирает дерево.,Собака,Собака,дерево,intransitive_verb_misuse     
Она летит.,Она летит подушку.,Она,Она,подушку,intransitive_verb_misuse     
Мама смеётся.,Мама смеётся проект.,Мама,Мама,проект,intransitive_verb_misuse     
Она играют.,Она играют дерево.,Она,Она,дерево,intransitive_verb_misuse     
Девочка смеётся.,Девочка смеётся небо.,Девочка,Девочка,небо,intransitive_verb_misuse     
Мама играют.,Мама играют шутку.,Мама,Мама,шутку,intransitive_verb_misuse     
Девочка летит.,Девочка летит день.,Девочка,Девочка,день,intransitive_verb_misuse     
Они играют.,Они играют проект.,Они,Они,проект,intransitive_verb_misuse     
Они плачет.,Они плачет проект.,Они,Они,проект,intransitive_verb_misuse     
Бабушка бежит.,Бабушка бежит песню.,Бабушка,Бабушка,песню,intransitive_verb_misuse     
Птица отдыхает.,Птица отдыхает дерево.,Птица,Птица,дерево,intransitive_verb_misuse     
Мальчик смеётся.,Мальчик смеётся подушку.,Мальчик,Мальчик,подушку,intransitive_verb_misuse     
Собака летит.,Собака летит песню.,Собака,Собака,песню,intransitive_verb_misuse     
Девочка смеётся.,Девочка смеётся музыку.,Девочка,Девочка,музыку,intransitive_verb_misuse     
Мама отдыхает.,Мама отдыхает небо.,Мама,Мама,небо,intransitive_verb_misuse     
Девочка плачет.,Девочка плачет подушку.,Девочка,Девочка,подушку,intransitive_verb_misuse     
Мальчик работает.,Мальчик работает дерево.,Мальчик,Мальчик,дерево,intransitive_verb_misuse     
Ребёнок летит.,Ребёнок летит небо.,Ребёнок,Ребёнок,небо,intransitive_verb_misuse     
Мама бежит.,Мама бежит болезнь.,Мама,Мама,болезнь,intransitive_verb_misuse     
Она отдыхает.,Она отдыхает день.,Она,Она,день,intransitive_verb_misuse     
Мальчик смеётся.,Мальчик смеётся песню.,Мальчик,Мальчик,песню,intransitive_verb_misuse     
Бабушка бежит.,Бабушка бежит проект.,Бабушка,Бабушка,проект,intransitive_verb_misuse     
Мальчик спит.,Мальчик спит музыку.,Мальчик,Мальчик,музыку,intransitive_verb_misuse     
Они умирает.,Они умирает дерево.,Они,Они,дерево,intransitive_verb_misuse     
Бабушка умирает.,Бабушка умирает проект.,Бабушка,Бабушка,проект,intransitive_verb_misuse     
Бабушка смеётся.,Бабушка смеётся шутку.,Бабушка,Бабушка,шутку,intransitive_verb_misuse     
Бабушка растёт.,Бабушка растёт день.,Бабушка,Бабушка,день,intransitive_verb_misuse     
Собака умирает.,Собака умирает небо.,Собака,Собака,небо,intransitive_verb_misuse     
Они отдыхает.,Они отдыхает болезнь.,Они,Они,болезнь,intransitive_verb_misuse     
Они работает.,Они работает музыку.,Они,Они,музыку,intransitive_verb_misuse     
Птица смеётся.,Птица смеётся подушку.,Птица,Птица,подушку,intransitive_verb_misuse     
Мама работает.,Мама работает музыку.,Мама,Мама,музыку,intransitive_verb_misuse     
Бабушка играют.,Бабушка играют небо.,Бабушка,Бабушка,небо,intransitive_verb_misuse     
Птица летит.,Птица летит небо.,Птица,Птица,небо,intransitive_verb_misuse     
Они бежит.,Они бежит проект.,Они,Они,проект,intransitive_verb_misuse     
Они спит.,Они спит подушку.,Они,Они,подушку,intransitive_verb_misuse     
Она отдыхает.,Она отдыхает небо.,Она,Она,небо,intransitive_verb_misuse     
Ребёнок смеётся.,Ребёнок смеётся проект.,Ребёнок,Ребёнок,проект,intransitive_verb_misuse     
Мальчик отдыхает.,Мальчик отдыхает дерево.,Мальчик,Мальчик,дерево,intransitive_verb_misuse     
Они плачет.,Они плачет небо.,Они,Они,небо,intransitive_verb_misuse     
Девочка отдыхает.,Девочка отдыхает день.,Девочка,Девочка,день,intransitive_verb_misuse     
Собака растёт.,Собака растёт болезнь.,Собака,Собака,болезнь,intransitive_verb_misuse     
Они играют.,Они играют небо.,Они,Они,небо,intransitive_verb_misuse     
Она умирает.,Она умирает дерево.,Она,Она,дерево,intransitive_verb_misuse     
Ребёнок играют.,Ребёнок играют песню.,Ребёнок,Ребёнок,песню,intransitive_verb_misuse     
Девочка умирает.,Девочка умирает проект.,Девочка,Девочка,проект,intransitive_verb_misuse     
Бабушка работает.,Бабушка работает песню.,Бабушка,Бабушка,песню,intransitive_verb_misuse     
Мама умирает.,Мама умирает музыку.,Мама,Мама,музыку,intransitive_verb_misuse     
Ребёнок летит.,Ребёнок летит небо.,Ребёнок,Ребёнок,небо,intransitive_verb_misuse     
Мальчик растёт.,Мальчик растёт дерево.,Мальчик,Мальчик,дерево,intransitive_verb_misuse     
Собака плачет.,Собака плачет болезнь.,Собака,Собака,болезнь,intransitive_verb_misuse     
Они смеётся.,Они смеётся песню.,Они,Они,песню,intransitive_verb_misuse     
Она растёт.,Она растёт болезнь.,Она,Она,болезнь,intransitive_verb_misuse     
Мальчик бежит.,Мальчик бежит проект.,Мальчик,Мальчик,проект,intransitive_verb_misuse     
Бабушка работает.,Бабушка работает подушку.,Бабушка,Бабушка,подушку,intransitive_verb_misuse     
Они умирает.,Они умирает шутку.,Они,Они,шутку,intransitive_verb_misuse     
